record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
lung-cancer-02-0303,KRAS pathway development in SHP2 combinations: study 303,"This study examines SHP2 combinations through KRAS inhibitor, development strategy, and SHP2 biology. It also discusses links to EGFR resistance and line-of-therapy shift, alongside clinical development and molecular profiling.",2023,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 303 [SEP] This study examines SHP2 combinations through KRAS inhibitor, development strategy, and SHP2 biology. It also discusses links to EGFR resistance and line-of-therapy shift, alongside clinical development and molecular profiling."
lung-cancer-x-0137,Integrated analysis of EGFR-mutant disease with KRAS G12C inhibition: study 137,"This paper links CNS metastasis and acquired resistance to adaptive pathway and combination rationale. The framing emphasizes translational biomarker, molecular profiling, and dose optimization across mixed translational contexts.",2024,EGFR and ALK resistance + KRAS development,crossover,"Integrated analysis of EGFR-mutant disease with KRAS G12C inhibition: study 137 [SEP] This paper links CNS metastasis and acquired resistance to adaptive pathway and combination rationale. The framing emphasizes translational biomarker, molecular profiling, and dose optimization across mixed translational contexts."
lung-cancer-r-0486,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion","This review connects acquired resistance, KRAS inhibitor, immune exclusion, and longitudinal sampling. It frames the field around validation cohort, patient stratification, dose optimization, and translational biomarker.",2021,review-like mixed corpus,review,"Landscape review of ALK-positive tumors, SHP2 combinations, and immune exclusion [SEP] This review connects acquired resistance, KRAS inhibitor, immune exclusion, and longitudinal sampling. It frames the field around validation cohort, patient stratification, dose optimization, and translational biomarker."
lung-cancer-r-0220,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden","This review connects EGFR resistance, feedback signaling, co-mutation effect, and residual disease. It frames the field around clinical development, real-world evidence, early-phase trial, and translational biomarker.",2025,review-like mixed corpus,review,"Landscape review of CNS progression, KRAS G12C inhibition, and tumor mutational burden [SEP] This review connects EGFR resistance, feedback signaling, co-mutation effect, and residual disease. It frames the field around clinical development, real-world evidence, early-phase trial, and translational biomarker."
lung-cancer-01-0441,Resistance evolution in EGFR-mutant disease: study 441,"This study examines EGFR-mutant disease through CNS metastasis, targeted escape, and ALK progression. It also discusses links to residual disease and longitudinal sampling, alongside clinical development and translational biomarker.",2022,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 441 [SEP] This study examines EGFR-mutant disease through CNS metastasis, targeted escape, and ALK progression. It also discusses links to residual disease and longitudinal sampling, alongside clinical development and translational biomarker."
lung-cancer-02-0009,KRAS pathway development in KRAS G12C inhibition: study 9,"This study examines KRAS G12C inhibition through development strategy, KRAS inhibitor, and SHP2 biology. It also discusses links to acquired resistance and CNS metastasis, alongside translational biomarker and dose optimization.",2023,KRAS development,core,"KRAS pathway development in KRAS G12C inhibition: study 9 [SEP] This study examines KRAS G12C inhibition through development strategy, KRAS inhibitor, and SHP2 biology. It also discusses links to acquired resistance and CNS metastasis, alongside translational biomarker and dose optimization."
lung-cancer-01-0077,Resistance evolution in EGFR-mutant disease: study 77,"This study examines EGFR-mutant disease through ALK progression, acquired resistance, and EGFR resistance. It also discusses links to co-mutation effect and checkpoint response, alongside molecular profiling and portfolio review.",2024,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 77 [SEP] This study examines EGFR-mutant disease through ALK progression, acquired resistance, and EGFR resistance. It also discusses links to co-mutation effect and checkpoint response, alongside molecular profiling and portfolio review."
lung-cancer-x-0482,Integrated analysis of adaptive signaling with STK11 co-mutation: study 482,"This paper links KRAS inhibitor and feedback signaling to co-mutation effect and tumor mutational burden. The framing emphasizes real-world evidence, early-phase trial, and portfolio review across mixed translational contexts.",2021,KRAS development + Immunotherapy biomarkers,crossover,"Integrated analysis of adaptive signaling with STK11 co-mutation: study 482 [SEP] This paper links KRAS inhibitor and feedback signaling to co-mutation effect and tumor mutational burden. The framing emphasizes real-world evidence, early-phase trial, and portfolio review across mixed translational contexts."
lung-cancer-02-0150,KRAS pathway development in adaptive signaling: study 150,"This study examines adaptive signaling through KRAS inhibitor, adaptive pathway, and feedback signaling. It also discusses links to ALK progression and line-of-therapy shift, alongside patient stratification and portfolio review.",2020,KRAS development,core,"KRAS pathway development in adaptive signaling: study 150 [SEP] This study examines adaptive signaling through KRAS inhibitor, adaptive pathway, and feedback signaling. It also discusses links to ALK progression and line-of-therapy shift, alongside patient stratification and portfolio review."
lung-cancer-02-0023,KRAS pathway development in SHP2 combinations: study 23,"This study examines SHP2 combinations through development strategy, SHP2 biology, and combination rationale. It also discusses links to residual disease and molecular monitoring, alongside real-world evidence and portfolio review.",2025,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 23 [SEP] This study examines SHP2 combinations through development strategy, SHP2 biology, and combination rationale. It also discusses links to residual disease and molecular monitoring, alongside real-world evidence and portfolio review."
lung-cancer-03-0488,Biomarker selection in immune exclusion: study 488,"This study examines immune exclusion through tumor mutational burden, selection logic, and checkpoint response. It also discusses links to EGFR resistance and ALK progression, alongside validation cohort and molecular profiling.",2023,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 488 [SEP] This study examines immune exclusion through tumor mutational burden, selection logic, and checkpoint response. It also discusses links to EGFR resistance and ALK progression, alongside validation cohort and molecular profiling."
